market_price,grid_demand,temp,humidity,wind_speed,cloud_coverage,irradiance,direct_radiation,dni,energy_output,price_lag_1h,price_lag_2h,price_lag_3h,price_lag_24h,price_lag_168h,demand_lag_1h,demand_lag_24h,price_rolling_6h,price_rolling_24h,demand_rolling_6h,price_diff_1h,price_diff_24h,hour,day_of_week,is_weekend,is_peak_hour
18.17,46818.32,7.3,56,8.2,71,0.0,0.0,0.0,67.07,18.16,18.59,18.84,26.85,13.94,46620.57,48174.65,20.15833333333333,26.30666666666667,47711.695,0.010000000000001563,-8.68,3,1,0,0
18.6,47946.46,7.1,57,9.6,94,0.0,0.0,0.0,84.63,18.17,18.16,18.59,28.74,14.0,46818.32,49527.46,19.176666666666666,25.884166666666662,47312.00166666667,0.4299999999999997,-10.139999999999997,4,1,0,0
21.73,50430.09,6.9,55,8.7,90,0.0,0.0,0.0,80.82,18.6,18.17,18.16,33.61,17.32,47946.46,52463.59,19.015,25.389166666666664,47629.97,3.129999999999999,-11.879999999999999,5,1,0,0
26.41,53577.86,7.3,54,9.0,100,0.0,0.0,0.0,82.0,21.73,18.6,18.17,44.56,23.47,50430.09,56550.0,20.276666666666667,24.63291666666667,48668.986666666664,4.68,-18.150000000000002,6,1,0,0
29.97,55052.16,7.2,53,8.4,100,0.0,0.0,0.0,70.79,26.41,21.73,18.6,44.64,26.36,53577.86,58527.72,22.173333333333336,24.021666666666665,50074.24333333334,3.5599999999999987,-14.670000000000002,7,1,0,0
25.84,54422.86,7.4,52,8.5,100,8.0,0.0,0.0,79.4,29.97,26.41,21.73,31.82,20.79,55052.16,58366.5,23.453333333333333,23.772499999999997,51374.625,-4.129999999999999,-5.98,8,1,0,0
24.41,54137.12,8.6,48,7.8,100,100.0,30.0,171.5,70.7,25.84,29.97,26.41,23.19,17.75,54422.86,57113.53,24.49333333333333,23.823333333333334,52594.424999999996,-1.4299999999999997,1.2199999999999989,9,1,0,0
23.0,53467.34,10.0,44,7.6,91,195.0,34.0,100.0,76.14,24.41,25.84,29.97,20.51,18.61,54137.12,55563.88,25.22666666666667,23.927083333333332,53514.57166666666,-1.4100000000000001,2.4899999999999984,10,1,0,0
19.48,52487.19,12.8,35,9.7,97,422.0,278.0,593.9,111.93,23.0,24.41,25.84,18.01,18.68,53467.34,53543.8,24.85166666666667,23.988333333333333,53857.42166666667,-3.5199999999999996,1.4699999999999989,11,1,0,0
16.57,51677.64,15.6,29,10.9,65,501.0,334.0,606.1,139.19,19.48,23.0,24.41,15.53,18.62,52487.19,51903.1,23.21166666666667,24.031666666666666,53540.71833333333,-2.91,1.040000000000001,12,1,0,0
16.07,50933.62,17.5,22,13.1,37,559.0,421.0,722.0,157.92,16.57,19.48,23.0,14.88,20.65,51677.64,50884.19,20.895,24.081249999999997,52854.295000000006,-0.5,1.1899999999999995,13,1,0,0
16.25,50363.87,18.5,19,14.5,34,569.0,481.0,856.0,152.41,16.07,16.57,19.48,14.71,20.06,50933.62,50046.56,19.296666666666667,24.145416666666666,52177.79666666667,0.17999999999999972,1.5399999999999991,14,1,0,1
15.83,50198.12,18.3,22,15.6,13,472.0,381.0,779.1,151.22,16.25,16.07,16.57,15.58,18.7,50363.87,49582.84,17.866666666666667,24.155833333333334,51521.29666666667,-0.41999999999999993,0.25,15,1,0,1
23.74,50550.1,17.8,28,14.6,23,335.0,258.0,698.4,143.39,15.83,16.25,16.07,24.54,27.94,50198.12,49803.44,17.99,24.122500000000002,51035.090000000004,7.909999999999998,-0.8000000000000007,16,1,0,1
38.69,52030.0,16.8,35,12.7,66,127.0,70.0,331.4,135.16,23.74,15.83,16.25,40.25,52.29,50550.1,51166.93,21.191666666666666,24.0575,50958.89166666667,14.95,-1.5600000000000023,17,1,0,1
36.07,53610.22,14.9,36,13.5,45,14.0,5.0,51.3,122.51,38.69,23.74,15.83,39.62,47.0,52030.0,53350.8,24.441666666666666,23.909583333333334,51280.988333333335,-2.6199999999999974,-3.549999999999997,18,1,0,1
30.16,53668.51,13.4,48,13.6,100,0.0,0.0,0.0,126.77,36.07,38.69,23.74,37.49,46.24,53610.22,53617.26,26.790000000000003,23.604166666666668,51736.80333333334,-5.91,-7.330000000000002,19,1,0,1
27.57,53554.08,12.9,53,11.7,32,0.0,0.0,0.0,123.24,30.16,36.07,38.69,33.67,40.0,53668.51,53208.61,28.676666666666666,23.349999999999998,52268.505000000005,-2.59,-6.100000000000001,20,1,0,1
24.08,52420.65,12.6,54,11.7,40,0.0,0.0,0.0,114.78,27.57,30.16,36.07,29.06,33.04,53554.08,52203.38,30.051666666666666,23.1425,52638.926666666666,-3.490000000000002,-4.98,21,1,0,0
22.0,50354.21,12.4,55,13.2,0,0.0,0.0,0.0,121.16,24.08,27.57,30.16,24.49,27.49,52420.65,50344.62,29.761666666666667,23.038749999999997,52606.27833333333,-2.0799999999999983,-2.4899999999999984,22,1,0,0
20.46,48414.69,11.9,57,12.3,3,0.0,0.0,0.0,118.59,22.0,24.08,27.57,22.7,21.81,50354.21,48522.28,26.72333333333333,22.945416666666663,52003.72666666666,-1.5399999999999991,-2.2399999999999984,23,1,0,0
19.24,47043.19,10.4,62,12.9,22,0.0,0.0,0.0,123.9,20.46,22.0,24.08,18.84,21.99,48414.69,47343.76,23.918333333333333,22.962083333333336,50909.22166666667,-1.2200000000000024,0.3999999999999986,0,2,0,0
19.3,46353.79,9.7,66,11.4,52,0.0,0.0,0.0,117.63,19.24,20.46,22.0,18.59,21.32,47043.19,46620.62,22.108333333333334,22.991666666666664,49690.10166666666,0.060000000000002274,0.7100000000000009,1,2,0,0
18.8,46377.53,9.2,68,10.6,94,0.0,0.0,0.0,108.04,19.3,19.24,20.46,18.16,20.12,46353.79,46620.57,20.646666666666665,23.018333333333334,48494.01,-0.5,0.6400000000000006,2,2,0,0
18.96,46808.25,8.8,70,10.9,98,0.0,0.0,0.0,108.18,18.8,19.3,19.24,18.17,19.22,46377.53,46818.32,19.793333333333333,23.051249999999996,47558.60999999999,0.16000000000000014,0.7899999999999991,3,2,0,0
20.07,47910.34,8.9,69,12.3,100,0.0,0.0,0.0,129.59,18.96,18.8,19.3,18.6,19.32,46808.25,47946.46,19.471666666666668,23.1125,47151.29833333333,1.1099999999999994,1.4699999999999989,4,2,0,0
23.64,50344.38,9.6,66,14.1,100,0.0,0.0,0.0,120.57,20.07,18.96,18.8,21.73,20.74,47910.34,50430.09,20.001666666666665,23.192083333333333,47472.91333333333,3.5700000000000003,1.9100000000000001,5,2,0,0
26.86,53577.08,11.2,57,18.9,95,0.0,0.0,0.0,119.6,23.64,20.07,18.96,26.41,25.0,50344.38,53577.86,21.271666666666665,23.21083333333333,48561.895,3.219999999999999,0.4499999999999993,6,2,0,0
25.81,54968.29,12.0,53,19.0,100,0.0,0.0,0.0,124.54,26.86,23.64,20.07,29.97,26.28,53577.08,55052.16,22.35666666666667,23.037499999999998,49997.645,-1.0500000000000007,-4.16,7,2,0,0
17.84,53932.63,12.2,53,20.9,69,5.0,1.0,12.8,126.11,25.81,26.86,23.64,25.84,16.64,54968.29,54422.86,22.19666666666667,22.704166666666666,51256.82833333333,-7.969999999999999,-8.0,8,2,0,0
11.29,52485.09,12.8,51,18.0,43,115.0,58.0,329.8,130.36,17.84,25.81,26.86,24.41,15.43,53932.63,54137.12,20.918333333333333,22.1575,52202.96833333333,-6.550000000000001,-13.120000000000001,9,2,0,0
4.72,51328.3,13.6,47,24.8,0,312.0,242.0,709.4,134.11,11.29,17.84,25.81,23.0,13.81,52485.09,53467.34,18.360000000000003,21.395833333333332,52772.628333333334,-6.569999999999999,-18.28,10,2,0,0
3.0,50008.56,14.2,44,26.2,0,464.0,383.0,815.2,147.64,4.72,11.29,17.84,19.48,12.92,51328.3,52487.19,14.920000000000002,20.70916666666667,52716.65833333333,-1.7199999999999998,-16.48,11,2,0,0
4.4,49241.78,15.3,38,24.5,0,566.0,478.0,864.1,149.09,3.0,4.72,11.29,16.57,11.71,50008.56,51677.64,11.176666666666668,20.202083333333334,51994.10833333334,1.4000000000000004,-12.17,12,2,0,0
4.11,48731.02,15.8,34,25.4,2,606.0,517.0,882.9,157.02,4.4,3.0,4.72,16.07,9.35,49241.78,50933.62,7.56,19.70375,50954.56333333333,-0.29000000000000004,-11.96,13,2,0,0
3.89,48389.38,16.4,30,28.0,9,574.0,479.0,848.2,154.51,4.11,4.4,3.0,16.25,9.31,48731.02,50363.87,5.235,19.18875,50030.68833333333,-0.2200000000000002,-12.36,14,2,0,1
3.54,48618.9,15.2,34,25.6,56,434.0,319.0,648.3,143.59,3.89,4.11,4.4,15.83,11.47,48389.38,50198.12,3.9433333333333334,18.676666666666666,49386.323333333334,-0.3500000000000001,-12.29,15,2,0,1
8.54,49313.82,13.9,36,26.7,96,275.0,144.0,386.5,136.92,3.54,3.89,4.11,23.74,19.82,48618.9,50550.1,4.58,18.043333333333333,49050.57666666666,4.999999999999999,-15.2,16,2,0,1
19.43,50718.94,12.6,39,24.3,100,70.0,0.0,0.0,125.03,8.54,3.54,3.89,38.69,31.79,49313.82,52030.0,7.3183333333333325,17.24083333333333,49168.97333333333,10.89,-19.259999999999998,17,2,0,1
21.04,52395.55,11.1,42,22.5,5,16.0,3.0,30.3,125.32,19.43,8.54,3.54,36.07,27.25,50718.94,53610.22,10.091666666666667,16.614583333333332,49694.60166666666,1.6099999999999994,-15.030000000000001,18,2,0,1
25.4,52747.27,10.5,44,17.8,92,0.0,0.0,0.0,127.57,21.04,19.43,8.54,30.16,23.58,52395.55,53668.51,13.64,16.41625,50363.97666666666,4.359999999999999,-4.760000000000002,19,2,0,1
28.99,52813.63,10.4,44,15.2,22,0.0,0.0,0.0,121.75,25.4,21.04,19.43,27.57,21.95,52747.27,53554.08,17.823333333333334,16.475416666666668,51101.35166666666,3.59,1.4199999999999982,20,2,0,1
31.01,52055.69,10.2,46,17.2,16,0.0,0.0,0.0,126.22,28.99,25.4,21.04,24.08,20.01,52813.63,52420.65,22.401666666666667,16.764166666666664,51674.15,2.020000000000003,6.930000000000003,21,2,0,0
35.3,50317.88,9.5,52,16.5,13,0.0,0.0,0.0,123.12,31.01,28.99,25.4,22.0,18.93,52055.69,50354.21,26.861666666666668,17.31833333333333,51841.49333333334,4.289999999999996,13.299999999999997,22,2,0,0
34.82,48836.25,8.9,52,15.8,27,0.0,0.0,0.0,122.33,35.3,31.01,28.99,20.46,16.23,50317.88,48414.69,29.426666666666666,17.916666666666668,51527.71166666667,-0.4799999999999969,14.36,23,2,0,0
40.67,47928.07,6.6,57,12.8,0,0.0,0.0,0.0,124.39,34.82,35.3,31.01,19.24,15.45,48836.25,47043.19,32.69833333333333,18.809583333333332,50783.131666666675,5.850000000000001,21.430000000000003,0,3,0,0
42.51,47701.29,5.7,59,12.3,0,0.0,0.0,0.0,121.6,40.67,34.82,35.3,19.3,14.51,47928.07,46353.79,35.550000000000004,19.776666666666667,49942.135,1.8399999999999963,23.209999999999997,1,3,0,0
44.09,47935.75,4.9,57,10.9,0,0.0,0.0,0.0,106.3,42.51,40.67,34.82,18.8,14.14,47701.29,46377.53,38.06666666666666,20.830416666666668,49129.155,1.5800000000000054,25.290000000000003,2,3,0,0
44.81,48554.8,4.2,56,9.0,0,0.0,0.0,0.0,77.41,44.09,42.51,40.67,18.96,14.82,47935.75,46808.25,40.36666666666667,21.9075,48545.67333333333,0.7199999999999989,25.85,3,3,0,0
46.35,50369.29,3.6,56,7.8,0,0.0,0.0,0.0,71.25,44.81,44.09,42.51,20.07,15.0,48554.8,47910.34,42.208333333333336,23.002499999999998,48554.24166666667,1.5399999999999991,26.28,4,3,0,0
54.25,53536.66,3.2,59,7.1,0,0.0,0.0,0.0,56.86,46.35,44.81,44.09,23.64,16.76,50369.29,50344.38,45.446666666666665,24.277916666666666,49337.64333333333,7.899999999999999,30.61,5,3,0,0
47.83,58243.83,2.1,60,6.6,0,0.0,0.0,0.0,48.77,54.25,46.35,44.81,26.86,18.65,53536.66,53577.08,46.64000000000001,25.151666666666667,51056.93666666667,-6.420000000000002,20.97,6,3,0,0
40.74,60372.88,1.1,68,4.3,0,0.0,0.0,0.0,27.39,47.83,54.25,46.35,25.81,19.01,58243.83,54968.29,46.345000000000006,25.773750000000003,53168.86833333334,-7.089999999999996,14.930000000000003,7,3,0,0
21.83,59106.41,1.4,68,6.3,0,10.0,5.0,63.6,47.6,40.74,47.83,54.25,17.84,19.1,60372.88,53932.63,42.635,25.94,55030.645,-18.910000000000004,3.9899999999999984,8,3,0,0
15.91,56661.14,2.8,57,5.6,0,141.0,97.0,548.5,46.14,21.83,40.74,47.83,11.29,16.71,59106.41,52485.09,37.818333333333335,26.132499999999997,56381.70166666667,-5.919999999999998,4.620000000000001,9,3,0,0
10.67,54457.89,4.8,45,4.8,0,320.0,252.0,735.7,49.39,15.91,21.83,40.74,4.72,12.57,56661.14,51328.3,31.871666666666666,26.380416666666665,57063.13500000001,-5.24,5.95,10,3,0,0
8.0,52426.69,7.0,36,4.4,0,469.0,388.0,822.7,53.41,10.67,15.91,21.83,3.0,10.97,54457.89,50008.56,24.16333333333333,26.58875,56878.14000000001,-2.67,5.0,11,3,0,0
6.13,50814.06,9.6,32,5.5,1,567.0,479.0,862.4,65.45,8.0,10.67,15.91,4.4,10.48,52426.69,49241.78,17.213333333333335,26.660833333333333,55639.845,-1.87,1.7299999999999995,12,3,0,0
5.24,49844.03,11.6,29,5.3,0,607.0,515.0,875.6,65.23,6.13,8.0,10.67,4.11,12.14,50814.06,48731.02,11.296666666666667,26.707916666666666,53885.03666666666,-0.8899999999999997,1.13,13,3,0,0
1.89,49414.98,12.9,28,7.8,0,585.0,498.0,877.4,93.78,5.24,6.13,8.0,3.89,13.93,49844.03,48389.38,7.973333333333334,26.624583333333334,52269.79833333334,-3.3500000000000005,-2.0,14,3,0,1
2.49,49347.32,14.2,26,10.1,0,499.0,418.0,844.2,114.34,1.89,5.24,6.13,3.54,14.05,49414.98,48618.9,5.736666666666667,26.58083333333333,51050.82833333333,0.6000000000000003,-1.0499999999999998,15,3,0,1
12.06,49623.79,14.6,26,13.8,0,358.0,288.0,766.4,138.06,2.49,1.89,5.24,8.54,19.91,49347.32,49313.82,5.968333333333334,26.727500000000003,50245.145,9.57,3.5200000000000014,16,3,0,1
28.0,50634.61,14.1,31,15.2,0,181.0,131.0,602.0,137.86,12.06,2.49,1.89,19.43,35.0,49623.79,50718.94,9.301666666666668,27.08458333333333,49946.465000000004,15.94,8.57,17,3,0,1
27.2,52937.4,12.8,36,13.8,0,26.0,15.0,149.1,130.94,28.0,12.06,2.49,21.04,30.66,50634.61,52395.55,12.813333333333333,27.34125,50300.355,-0.8000000000000007,6.16,18,3,0,1
26.29,53678.41,12.1,37,14.6,0,0.0,0.0,0.0,123.96,27.2,28.0,12.06,25.4,28.55,52937.4,52747.27,16.321666666666665,27.378333333333334,50939.418333333335,-0.9100000000000001,0.8900000000000006,19,3,0,1
24.37,53436.97,11.7,37,15.7,0,0.0,0.0,0.0,126.44,26.29,27.2,28.0,28.99,26.14,53678.41,52813.63,20.06833333333333,27.185833333333335,51609.75,-1.9199999999999982,-4.619999999999997,20,3,0,1
23.43,52749.01,11.2,39,16.0,0,0.0,0.0,0.0,125.64,24.37,26.29,27.2,31.01,24.0,53436.97,52055.69,23.558333333333334,26.87,52176.698333333334,-0.9400000000000013,-7.580000000000002,21,3,0,0
23.52,51068.89,11.1,41,16.8,0,0.0,0.0,0.0,133.94,23.43,24.37,26.29,35.3,25.23,52749.01,50317.88,25.468333333333334,26.379166666666666,52417.54833333334,0.08999999999999986,-11.779999999999998,22,3,0,0
21.54,49304.77,11.2,41,16.2,0,0.0,0.0,0.0,128.07,23.52,23.43,24.37,34.82,22.24,51068.89,48836.25,24.391666666666666,25.825833333333335,52195.90833333333,-1.9800000000000004,-13.280000000000001,23,3,0,0
18.35,48145.52,10.3,44,14.4,0,0.0,0.0,0.0,124.32,21.54,23.52,23.43,40.67,25.13,49304.77,47928.07,22.916666666666668,24.895833333333332,51397.261666666665,-3.1899999999999977,-22.32,0,4,0,0
17.53,47534.14,10.2,47,14.1,0,0.0,0.0,0.0,121.84,18.35,21.54,23.52,42.51,26.94,48145.52,47701.29,21.456666666666667,23.855000000000004,50373.21666666667,-0.8200000000000003,-24.979999999999997,1,4,0,0
17.44,47137.6,10.2,48,13.3,0,0.0,0.0,0.0,119.89,17.53,18.35,21.54,44.09,28.7,47534.14,47935.75,20.301666666666666,22.744583333333335,49323.32166666666,-0.08999999999999986,-26.650000000000002,2,4,0,0
17.25,47226.54,10.3,48,13.1,0,0.0,0.0,0.0,125.32,17.44,17.53,18.35,44.81,28.41,47137.6,48554.8,19.27166666666667,21.59625,48402.909999999996,-0.19000000000000128,-27.560000000000002,3,4,0,0
19.69,48290.08,10.3,47,12.9,0,0.0,0.0,0.0,122.44,17.25,17.44,17.53,46.35,29.12,47226.54,50369.29,18.633333333333336,20.485416666666666,47939.774999999994,2.4400000000000013,-26.66,4,4,0,0
23.93,50712.77,10.2,47,12.7,0,0.0,0.0,0.0,120.44,19.69,17.25,17.44,54.25,33.64,48290.08,53536.66,19.031666666666666,19.222083333333334,48174.44166666666,4.239999999999998,-30.32,5,4,0,0
26.65,54419.33,10.1,47,12.4,0,0.0,0.0,0.0,122.77,23.93,19.69,17.25,47.83,35.63,50712.77,58243.83,20.415000000000003,18.339583333333334,49220.07666666667,2.719999999999999,-21.18,6,4,0,0
26.28,56187.01,9.2,50,9.4,0,0.0,0.0,0.0,83.21,26.65,23.93,19.69,40.74,39.22,54419.33,60372.88,21.873333333333335,17.737083333333334,50662.22166666666,-0.36999999999999744,-14.46,7,4,0,0
15.68,55067.69,9.0,52,7.8,0,10.0,5.0,63.3,70.91,26.28,26.65,23.93,21.83,30.9,56187.01,59106.41,21.58,17.480833333333333,51983.90333333334,-10.600000000000001,-6.149999999999999,8,4,0,0
7.93,53498.48,10.7,47,8.9,0,139.0,94.0,528.3,89.25,15.68,26.28,26.65,15.91,23.51,55067.69,56661.14,20.026666666666667,17.148333333333333,53029.22666666666,-7.75,-7.98,9,4,0,0
5.2,52129.4,10.6,47,23.4,0,318.0,250.0,726.8,140.58,7.93,15.68,26.28,10.67,20.27,53498.48,54457.89,17.611666666666668,16.920416666666664,53669.11333333334,-2.7299999999999995,-5.47,10,4,0,0
5.04,50894.63,11.9,40,19.9,0,468.0,387.0,817.3,152.55,5.2,7.93,15.68,8.0,17.15,52129.4,52426.69,14.463333333333333,16.797083333333333,53699.42333333333,-0.16000000000000014,-2.96,11,4,0,0
5.0,49846.73,13.8,33,20.7,7,571.0,484.0,867.8,153.49,5.04,5.2,7.93,6.13,16.9,50894.63,50814.06,10.854999999999999,16.75,52937.323333333334,-0.040000000000000036,-1.13,12,4,0,0
4.05,49406.75,14.2,34,18.0,29,611.0,522.0,883.6,152.67,5.0,5.04,5.2,5.24,18.18,49846.73,49844.03,7.1499999999999995,16.700416666666666,51807.28,-0.9500000000000002,-1.1900000000000004,13,4,0,0
3.92,49219.02,14.4,34,16.6,61,587.0,496.0,869.4,158.63,4.05,5.0,5.04,1.89,17.98,49406.75,49414.98,5.19,16.785,50832.50166666667,-0.1299999999999999,2.0300000000000002,14,4,0,1
3.57,49404.03,14.4,27,18.4,85,488.0,379.0,760.6,150.72,3.92,4.05,5.0,2.49,19.89,49219.02,49347.32,4.463333333333334,16.83,50150.09333333333,-0.3500000000000001,1.0799999999999996,15,4,0,1
9.29,49651.07,13.9,26,15.1,61,350.0,254.0,670.1,139.1,3.57,3.92,4.05,12.06,24.57,49404.03,49623.79,5.145,16.714583333333334,49737.03833333333,5.719999999999999,-2.7700000000000014,16,4,0,1
23.92,50790.27,13.2,23,13.9,1,186.0,133.0,602.3,133.44,9.29,3.57,3.92,28.0,34.55,49651.07,50634.61,8.291666666666666,16.544583333333332,49719.645,14.630000000000003,-4.079999999999998,17,4,0,1
29.87,52077.76,12.2,24,10.9,0,29.0,16.0,156.6,106.78,23.92,9.29,3.57,27.2,31.45,50790.27,52937.4,12.436666666666667,16.655833333333334,50091.48333333334,5.949999999999999,2.6700000000000017,18,4,0,1
30.02,52081.71,11.4,25,9.3,0,0.0,0.0,0.0,80.94,29.87,23.92,9.29,26.29,26.59,52077.76,53678.41,16.765,16.81125,50537.31,0.14999999999999858,3.7300000000000004,19,4,0,1
31.36,51975.63,10.8,26,10.3,0,0.0,0.0,0.0,101.95,30.02,29.87,23.92,24.37,24.35,52081.71,53436.97,21.338333333333335,17.102500000000003,50996.744999999995,1.3399999999999999,6.989999999999998,20,4,0,1
32.26,51640.09,10.2,24,12.2,0,0.0,0.0,0.0,130.44,31.36,30.02,29.87,23.43,23.01,51975.63,52749.01,26.12,17.47041666666667,51369.42166666666,0.8999999999999986,8.829999999999998,21,4,0,0
31.08,50674.86,9.6,20,12.4,0,0.0,0.0,0.0,120.51,32.26,31.36,30.02,23.52,21.43,51640.09,51068.89,29.751666666666665,17.785416666666666,51540.05333333332,-1.1799999999999997,7.559999999999999,22,4,0,0
27.47,49679.35,8.9,19,12.6,0,0.0,0.0,0.0,126.4,31.08,32.26,31.36,21.54,20.88,50674.86,49304.77,30.34333333333333,18.0325,51354.899999999994,-3.6099999999999994,5.93,23,4,0,0
21.77,48918.8,7.4,20,12.5,0,0.0,0.0,0.0,122.76,27.47,31.08,32.26,18.35,19.13,49679.35,48145.52,28.993333333333336,18.175,50828.40666666667,-5.699999999999999,3.419999999999998,0,5,1,0
20.27,48464.25,6.5,20,11.8,0,0.0,0.0,0.0,120.14,21.77,27.47,31.08,17.53,17.62,48918.8,47534.14,27.36833333333333,18.289166666666667,50225.496666666666,-1.5,2.7399999999999984,1,5,1,0
19.2,48387.85,5.8,21,11.3,0,0.0,0.0,0.0,112.18,20.27,21.77,27.47,17.44,16.61,48464.25,47137.6,25.341666666666665,18.3625,49627.533333333326,-1.0700000000000003,1.759999999999998,2,5,1,0
20.38,48706.78,5.1,23,11.7,0,0.0,0.0,0.0,117.47,19.2,20.27,21.77,17.25,14.5,48387.85,47226.54,23.361666666666665,18.492916666666666,49138.64833333334,1.1799999999999997,3.129999999999999,3,5,1,0
21.66,49485.08,4.5,26,13.2,10,0.0,0.0,0.0,124.85,20.38,19.2,20.27,19.69,13.7,48706.78,48290.08,21.791666666666668,18.575,48940.35166666666,1.2800000000000011,1.9699999999999989,4,5,1,0
26.74,50979.99,4.2,28,13.1,77,0.0,0.0,0.0,122.21,21.66,20.38,19.2,23.93,15.21,49485.08,50712.77,21.67,18.692083333333333,49157.125,5.079999999999998,2.8099999999999987,5,5,1,0
25.42,53006.69,3.7,32,11.1,96,0.0,0.0,0.0,111.76,26.74,21.66,20.38,26.65,17.52,50979.99,54419.33,22.278333333333332,18.640833333333333,49838.44,-1.3199999999999967,-1.2299999999999969,6,5,1,0
26.9,55029.05,3.7,32,12.1,92,0.0,0.0,0.0,124.56,25.42,26.74,21.66,26.28,20.06,53006.69,56187.01,23.383333333333336,18.666666666666668,50932.573333333334,1.4799999999999969,0.6199999999999974,7,5,1,0
21.11,56072.17,3.5,31,12.4,97,8.0,1.0,12.6,124.39,26.9,25.42,26.74,15.68,19.41,55029.05,55067.69,23.701666666666664,18.892916666666668,52213.293333333335,-5.789999999999999,5.43,8,5,1,0
17.56,56224.33,4.1,34,13.3,100,107.0,31.0,173.1,127.33,21.11,26.9,25.42,7.93,10.52,56072.17,53498.48,23.231666666666666,19.294166666666666,53466.21833333333,-3.5500000000000007,9.629999999999999,9,5,1,0
14.12,56055.9,4.7,39,13.0,100,209.0,56.0,162.0,133.43,17.56,21.11,26.9,5.2,8.62,56224.33,52129.4,21.974999999999998,19.66583333333333,54561.355,-3.4399999999999995,8.919999999999998,10,5,1,0
8.64,55076.72,5.0,43,14.8,100,317.0,90.0,189.3,142.82,14.12,17.56,21.11,5.04,6.18,56055.9,50894.63,18.958333333333332,19.815833333333334,55244.14333333334,-5.479999999999999,3.6000000000000005,11,5,1,0
6.21,53823.73,4.9,39,14.2,100,351.0,75.0,133.9,143.76,8.64,14.12,17.56,5.0,5.92,55076.72,49846.73,15.756666666666666,19.866249999999997,55380.31666666667,-2.4300000000000006,1.21,12,5,1,0
4.51,52768.68,5.4,32,13.4,98,325.0,59.0,99.4,138.02,6.21,8.64,14.12,4.05,5.0,53823.73,49406.75,12.024999999999999,19.885416666666668,55003.588333333326,-1.7000000000000002,0.45999999999999996,13,5,1,0
3.5,52082.07,6.5,25,12.7,100,446.0,192.0,334.8,147.31,4.51,6.21,8.64,3.92,4.75,52768.68,49219.02,9.09,19.867916666666666,54338.57166666666,-1.0099999999999998,-0.41999999999999993,14,5,1,1
3.83,52393.77,6.8,19,14.3,100,407.0,202.0,402.8,147.31,3.5,4.51,6.21,3.57,5.75,52082.07,49404.03,6.801666666666667,19.87875,53700.145,0.33000000000000007,0.26000000000000023,15,5,1,1
14.13,53242.73,6.8,18,15.4,100,306.0,156.0,408.0,135.0,3.83,3.5,4.51,9.29,16.92,52393.77,49651.07,6.803333333333334,20.080416666666668,53231.28333333333,10.3,4.840000000000002,16,5,1,1
29.93,55091.04,6.3,20,14.7,98,138.0,39.0,174.0,133.24,14.13,3.83,3.5,23.92,30.04,53242.73,50790.27,10.351666666666667,20.33083333333333,53233.670000000006,15.799999999999999,6.009999999999998,17,5,1,1
40.44,57589.32,5.6,20,8.3,100,23.0,5.0,48.2,70.9,29.93,14.13,3.83,29.87,40.0,55091.04,52077.76,16.05666666666667,20.77125,53861.26833333333,10.509999999999998,10.569999999999997,18,5,1,1
43.79,58039.21,5.2,21,8.5,2,0.0,0.0,0.0,76.06,40.44,29.93,14.13,30.02,45.5,57589.32,52081.71,22.603333333333335,21.345,54739.69,3.3500000000000014,13.77,19,5,1,1
47.32,58396.06,4.6,23,10.2,0,0.0,0.0,0.0,95.44,43.79,40.44,29.93,31.36,48.76,58039.21,51975.63,29.906666666666666,22.01,55792.02166666667,3.530000000000001,15.96,20,5,1,1
52.99,58428.38,4.2,25,12.0,0,0.0,0.0,0.0,119.29,47.32,43.79,40.44,32.26,50.0,58396.06,51640.09,38.1,22.87375,56797.79,5.670000000000002,20.730000000000004,21,5,1,0
53.77,57949.54,3.2,22,10.0,0,0.0,0.0,0.0,89.99,52.99,47.32,43.79,31.08,48.85,58428.38,50674.86,44.70666666666667,23.81916666666667,57582.25833333333,0.7800000000000011,22.690000000000005,22,5,1,0
41.75,57652.98,2.2,25,6.2,0,0.0,0.0,0.0,46.46,53.77,52.99,47.32,27.47,44.82,57949.54,49679.35,46.67666666666667,24.41416666666667,58009.248333333344,-12.020000000000003,14.280000000000001,23,5,1,0
51.58,57305.15,0.1,34,9.0,0,0.0,0.0,0.0,81.78,41.75,53.77,52.99,21.77,29.54,57652.98,48918.8,48.53333333333333,25.65625,57961.886666666665,9.829999999999998,29.81,0,6,1,0
45.91,57172.73,-0.9,39,6.7,0,0.0,0.0,0.0,49.31,51.58,41.75,53.77,20.27,25.58,57305.15,48464.25,48.88666666666666,26.72458333333333,57817.473333333335,-5.670000000000002,25.639999999999997,1,6,1,0
45.26,57584.63,-1.4,42,6.1,0,0.0,0.0,0.0,47.11,45.91,51.58,41.75,19.2,23.3,57172.73,48387.85,48.54333333333333,27.81041666666667,57682.23500000001,-0.6499999999999986,26.06,2,6,1,0
43.93,58170.44,-1.9,44,5.3,0,0.0,0.0,0.0,31.62,45.26,45.91,51.58,20.38,22.47,57584.63,48706.78,47.03333333333333,28.791666666666668,57639.244999999995,-1.3299999999999983,23.55,3,6,1,0
45.0,58967.78,-2.4,44,5.1,0,0.0,0.0,0.0,34.35,43.93,45.26,45.91,21.66,22.55,58170.44,49485.08,45.571666666666665,29.764166666666668,57808.95166666667,1.0700000000000003,23.34,4,6,1,0
